GeneNames	knockout	wt	log2fc	log2(Fold_change) normalized	z-score	p-value	q-value	q-value(Storey et al. 2003)	Signature(p-value < 0.001)
XOO3936	1808	1800	0.006397771	0.020632966	0.429639799	0.667457681	0.754607401	0.265250594	FALSE
XOO2263	31	28	0.146841388	0.161076583	0.428526096	0.668268139	0.755204219	0.265422971	FALSE
XOO4260	31	28	0.146841388	0.161076583	0.428526096	0.668268139	0.755204219	0.265422971	FALSE
XOO4533	211	222	-0.073316678	-0.059081483	-0.426026669	0.670088413	0.756941237	0.266070956	FALSE
XOO2379	20	23	-0.201633861	-0.187398667	-0.425373462	0.670564449	0.757265599	0.26615292	FALSE
XOO0864	389	381	0.029979157	0.044214352	0.425225121	0.670672573	0.757174414	0.26615292	FALSE
XOO1361	162	156	0.054447784	0.068682979	0.424455337	0.671233771	0.757594648	0.266300635	FALSE
XOO4806	32	29	0.142019005	0.156254199	0.422701403	0.672513132	0.758824978	0.266733106	FALSE
XOO2062	168	162	0.05246742	0.066702615	0.419925529	0.674539858	0.760897662	0.267461671	FALSE
XOO3828	267	260	0.038328119	0.052563313	0.418199343	0.675801376	0.762106249	0.2678865	FALSE
XOO1816	14	12	0.222392421	0.236627616	0.417548242	0.676277446	0.762428651	0.267999826	FALSE
XOO2928	36	40	-0.152003093	-0.137767899	-0.415962442	0.677437486	0.763521755	0.268384061	FALSE
XOO3225	813	838	-0.043694892	-0.029459697	-0.414883596	0.678227119	0.764196886	0.268621375	FALSE
XOO4305	490	508	-0.052046748	-0.037811553	-0.413983986	0.678885835	0.764724167	0.268806719	FALSE
XOO3362	55	60	-0.125530882	-0.111295687	-0.413450473	0.679276602	0.764949409	0.268885893	FALSE
XOO2429	77	83	-0.108252891	-0.094017696	-0.412021498	0.680323666	0.765913389	0.26922474	FALSE
XOO0191	158	167	-0.079923544	-0.06568835	-0.410350465	0.681548878	0.767077331	0.269633875	FALSE
XOO3683	56	61	-0.123382416	-0.109147221	-0.408986414	0.682549631	0.767988064	0.269868354	FALSE
XOO2161	978	1006	-0.040723935	-0.02648874	-0.408949986	0.682576365	0.767802651	0.269868354	FALSE
XOO2143	296	289	0.034527683	0.048762878	0.408759611	0.682716082	0.767744397	0.269868354	FALSE
XOO1730	35	32	0.129283017	0.143518212	0.406936554	0.684054588	0.769033887	0.27032162	FALSE
XOO2292	552	544	0.021061616	0.03529681	0.405011241	0.685469248	0.770408247	0.27077351	FALSE
XOO2808	68	64	0.087462841	0.101698036	0.404857312	0.685582398	0.77031946	0.27077351	FALSE
XOO1281	688	710	-0.04541046	-0.031175265	-0.403997191	0.686214785	0.770813974	0.270882419	FALSE
XOO2283	22	25	-0.184424571	-0.170189377	-0.403959365	0.6862426	0.770629295	0.270882419	FALSE
XOO2863	119	114	0.061927749	0.076162944	0.402881208	0.687035616	0.771303777	0.271103021	FALSE
XOO0338	69	65	0.086156644	0.100391838	0.402676497	0.687186226	0.771256882	0.271103021	FALSE
XOO2629	602	594	0.019300556	0.033535751	0.40197958	0.687699054	0.771616431	0.271229405	FALSE
XOO2291	199	193	0.044167583	0.058402778	0.40073878	0.688612456	0.772425108	0.271513662	FALSE
XOO0626	231	242	-0.067114196	-0.052879001	-0.39853628	0.690234921	0.774028475	0.272077258	FALSE
XOO1194	124	119	0.059378547	0.073613742	0.397668967	0.690874216	0.774528728	0.272118043	FALSE
XOO3757	37	34	0.121990524	0.136225719	0.397644131	0.690892526	0.774332719	0.272118043	FALSE
XOO1544	135	143	-0.08305574	-0.068820545	-0.397609992	0.690917694	0.774144504	0.272118043	FALSE
XOO1744	125	120	0.058893689	0.073128884	0.396672841	0.69160873	0.774702263	0.272301677	FALSE
XOO4101	72	68	0.08246216	0.096697355	0.396453627	0.691770411	0.774666922	0.272301677	FALSE
XOO0014	73	69	0.081300102	0.095535297	0.394479424	0.693227115	0.776081403	0.272798879	FALSE
XOO0595	23	26	-0.176877762	-0.162642567	-0.394206827	0.693428346	0.77608996	0.272801887	FALSE
XOO3151	4	3	0.415037499	0.429272694	0.39159929	0.695354312	0.777811227	0.273330662	FALSE
XOO4029	4	3	0.415037499	0.429272694	0.39159929	0.695354312	0.777811227	0.273330662	FALSE
XOO4332	4	3	0.415037499	0.429272694	0.39159929	0.695354312	0.777811227	0.273330662	FALSE
XOO1543	203	213	-0.069373703	-0.055138508	-0.389717527	0.696745435	0.77893264	0.273801112	FALSE
XOO2262	85	91	-0.098403704	-0.084168509	-0.386886237	0.69884043	0.781056952	0.274547825	FALSE
XOO2778	435	428	0.023404604	0.037639799	0.383239657	0.701542077	0.783857911	0.275532385	FALSE
XOO1429	244	255	-0.063616099	-0.049380905	-0.382269927	0.702261159	0.784442738	0.275702074	FALSE
XOO1664	729	751	-0.042894093	-0.028658899	-0.382129355	0.702365419	0.784340659	0.275702074	FALSE
XOO0164	17	15	0.180572246	0.19480744	0.381552833	0.702793076	0.784599677	0.275793121	FALSE
XOO4070	245	239	0.035771131	0.050006326	0.381280038	0.702995465	0.784607132	0.275795742	FALSE
XOO3665	452	468	-0.050185757	-0.035950563	-0.377914382	0.705494198	0.7871768	0.276699001	FALSE
XOO0078	153	148	0.047934477	0.062169672	0.373800009	0.708553113	0.790369903	0.277785364	FALSE
XOO2081	65	70	-0.106915204	-0.092680009	-0.373083645	0.709086191	0.790524622	0.277785364	FALSE
XOO2964	65	70	-0.106915204	-0.092680009	-0.373083645	0.709086191	0.790524622	0.277785364	FALSE
XOO3333	65	70	-0.106915204	-0.092680009	-0.373083645	0.709086191	0.790524622	0.277785364	FALSE
XOO0385	148	156	-0.075948853	-0.061713659	-0.372863962	0.709249695	0.790267378	0.277785364	FALSE
XOO4090	66	71	-0.105353	-0.091117806	-0.36950573	0.711750803	0.792833834	0.278687494	FALSE
XOO2085	1731	1770	-0.032143636	-0.017908441	-0.367322176	0.713378715	0.794426463	0.279247316	FALSE
XOO1015	3	4	-0.415037499	-0.400802305	-0.365627491	0.714643058	0.795502991	0.279586909	FALSE
XOO3139	3	4	-0.415037499	-0.400802305	-0.365627491	0.714643058	0.795502991	0.279586909	FALSE
XOO0627	46	43	0.097297201	0.111532396	0.364563739	0.715437086	0.796055309	0.279819868	FALSE
XOO3321	314	308	0.027834208	0.042069403	0.363637655	0.716128604	0.796603656	0.280012617	FALSE
XOO4059	19	17	0.160464672	0.174699867	0.363000669	0.716604384	0.796801269	0.280043244	FALSE
XOO4206	19	17	0.160464672	0.174699867	0.363000669	0.716604384	0.796801269	0.280043244	FALSE
XOO3227	320	314	0.027307346	0.041542541	0.362531496	0.716954892	0.796859485	0.280102543	FALSE
XOO4326	95	91	0.062060968	0.076296163	0.360589289	0.718406497	0.798251565	0.28059187	FALSE
XOO1213	96	92	0.061400545	0.075635739	0.359385674	0.719306591	0.799030236	0.280865579	FALSE
XOO1059	346	359	-0.053211806	-0.038976612	-0.358658974	0.719850223	0.799412616	0.280999989	FALSE
XOO1105	191	200	-0.066427362	-0.052192167	-0.357640266	0.720612541	0.800037573	0.281219666	FALSE
XOO4246	47	51	-0.11783649	-0.103601296	-0.355302563	0.722362936	0.801758862	0.281790551	FALSE
XOO3992	7484	7602	-0.022569467	-0.008334272	-0.355152512	0.722475338	0.801661675	0.281790551	FALSE
XOO0722	2773	2774	-0.000520171	0.013715023	0.35415711	0.723221145	0.802267175	0.281939629	FALSE
XOO4404	379	373	0.023022218	0.037257413	0.354108333	0.723257697	0.802085784	0.281939629	FALSE
XOO0890	127	134	-0.077404504	-0.063169309	-0.353634364	0.723612918	0.802257795	0.282000092	FALSE
XOO1657	162	170	-0.069540933	-0.055305739	-0.349208325	0.726932917	0.805715804	0.28321561	FALSE
XOO0502	106	102	0.055495113	0.069730307	0.348511929	0.727455757	0.806072451	0.283285317	FALSE
XOO1823	5	4	0.321928095	0.33616329	0.348434514	0.727513886	0.805914112	0.283285317	FALSE
XOO1299	477	471	0.018262206	0.032497401	0.346797518	0.728743442	0.807053165	0.283685704	FALSE
XOO0557	164	172	-0.06871275	-0.054477555	-0.346046305	0.729307915	0.807455242	0.283827037	FALSE
XOO1174	505	499	0.017243572	0.031478767	0.345708423	0.729561854	0.807513382	0.283842205	FALSE
XOO3947	513	507	0.016973079	0.031208273	0.345458462	0.729749733	0.807498393	0.283842205	FALSE
XOO1268	710	704	0.012243596	0.02647879	0.345114247	0.730008483	0.807561812	0.283864497	FALSE
XOO0395	214	209	0.034107854	0.048343049	0.344588108	0.730404047	0.807776503	0.283939963	FALSE
XOO4100	54	51	0.08246216	0.096697355	0.343338054	0.731344156	0.808593139	0.284227017	FALSE
XOO3874	1510	1544	-0.032124203	-0.017889008	-0.342689056	0.731832397	0.808909865	0.284338348	FALSE
XOO4597	167	175	-0.067506819	-0.053271625	-0.341395891	0.732805568	0.809762272	0.284498724	FALSE
XOO1563	55	52	0.080919995	0.09515519	0.34106756	0.733052722	0.80958908	0.284498724	FALSE
XOO2392	55	52	0.080919995	0.09515519	0.34106756	0.733052722	0.80958908	0.284498724	FALSE
XOO4328	55	52	0.080919995	0.09515519	0.34106756	0.733052722	0.80958908	0.284498724	FALSE
XOO2112	22	20	0.137503524	0.151738718	0.340623015	0.733387401	0.80951269	0.284550247	FALSE
XOO1509	242	252	-0.058416686	-0.044181492	-0.340308491	0.733624223	0.8095512	0.284563783	FALSE
XOO3619	168	176	-0.067114196	-0.052879001	-0.339869749	0.733954619	0.809692919	0.284613598	FALSE
XOO0197	6555	6581	-0.005711041	0.008524153	0.33891327	0.734675067	0.810264744	0.2848146	FALSE
XOO0829	14	16	-0.192645078	-0.178409883	-0.338294509	0.735141261	0.810555918	0.284916949	FALSE
XOO2232	118	114	0.049753035	0.06398823	0.337766922	0.735538839	0.810771297	0.284992657	FALSE
XOO2720	76	81	-0.091922489	-0.077687295	-0.337281583	0.735904642	0.810951542	0.285056014	FALSE
XOO4728	1663	1660	0.002604927	0.016840122	0.336520537	0.736478367	0.811360752	0.285199855	FALSE
XOO1339	77	82	-0.090765464	-0.076530269	-0.334370092	0.738100305	0.81292421	0.285749423	FALSE
XOO3909	1031	1026	0.007013602	0.021248796	0.334051017	0.738341062	0.81296603	0.285764123	FALSE
XOO2129	52	56	-0.106915204	-0.092680009	-0.333695513	0.738609336	0.813038119	0.285789463	FALSE
XOO0334	130	126	0.04508789	0.059323084	0.328944967	0.742197285	0.816763359	0.287093392	FALSE
XOO4449	79	84	-0.088536675	-0.07430148	-0.328694337	0.742386735	0.816747646	0.287093392	FALSE
XOO0921	24	22	0.125530882	0.139766077	0.328378555	0.742625456	0.816786132	0.28710692	FALSE
XOO2110	62	59	0.071553261	0.085788456	0.327006688	0.743662827	0.817702763	0.287429123	FALSE
XOO2741	215	224	-0.059162072	-0.044926878	-0.326215496	0.744261318	0.818136448	0.287581567	FALSE
XOO1943	15	17	-0.180572246	-0.166337051	-0.325790293	0.744583024	0.818265719	0.287591335	FALSE
XOO1153	906	929	-0.036167546	-0.021932352	-0.32564262	0.744694762	0.818164237	0.287591335	FALSE
XOO2792	63	60	0.070389328	0.084624523	0.325226633	0.745009553	0.818285835	0.287634078	FALSE
XOO3718	137	133	0.042749647	0.056984842	0.324506863	0.745554327	0.818659901	0.287765565	FALSE
XOO0208	138	134	0.042435266	0.056670461	0.323909931	0.746006225	0.818931807	0.287861142	FALSE
XOO2923	637	655	-0.040201534	-0.02596634	-0.323488704	0.746325161	0.819057643	0.287905375	FALSE
XOO3161	81	86	-0.086414752	-0.072179557	-0.323205221	0.746539827	0.819069011	0.287909371	FALSE
XOO1369	65	62	0.068171503	0.082406697	0.321814654	0.747593112	0.820000215	0.288236696	FALSE
XOO0679	82	87	-0.085391491	-0.071156297	-0.320527253	0.748568674	0.820845682	0.288528621	FALSE
XOO0935	182	190	-0.062060968	-0.047825774	-0.319663389	0.749223516	0.821339097	0.288528621	FALSE
XOO3738	541	557	-0.042048734	-0.027813539	-0.319423268	0.749405569	0.821314086	0.288528621	FALSE
XOO1931	221	230	-0.057587492	-0.043352297	-0.319057708	0.749682753	0.82139332	0.288528621	FALSE
XOO0404	4	5	-0.321928095	-0.3076929	-0.318924848	0.749783501	0.821054918	0.288528621	FALSE
XOO1400	4	5	-0.321928095	-0.3076929	-0.318924848	0.749783501	0.821054918	0.288528621	FALSE
YXOOp17	4	5	-0.321928095	-0.3076929	-0.318924848	0.749783501	0.821054918	0.288528621	FALSE
XOO2853	67	64	0.06608919	0.080324385	0.318587164	0.750039588	0.820886898	0.288548373	FALSE
XOO3873	6	5	0.263034406	0.2772696	0.318050451	0.750446668	0.821108267	0.288626185	FALSE
XOO1332	26	24	0.115477217	0.129712412	0.317754961	0.750670818	0.821129415	0.288633619	FALSE
XOO0400	633	628	0.011440941	0.025676135	0.316025944	0.751982816	0.822340183	0.289059214	FALSE
XOO0381	1110	1136	-0.033403158	-0.019167964	-0.314872059	0.752858797	0.823073607	0.289317018	FALSE
XOO2744	512	507	0.014158063	0.028393258	0.314144483	0.753411306	0.823453088	0.289450409	FALSE
XOO4056	226	235	-0.056337984	-0.04210279	-0.313279775	0.754068115	0.823946327	0.289623786	FALSE
XOO1647	27	25	0.111031312	0.125266507	0.312950485	0.754318281	0.823995092	0.289640928	FALSE
XOO1958	71	68	0.062284278	0.076519473	0.312630398	0.75456148	0.824036223	0.289655386	FALSE
XOO0219	318	329	-0.049060818	-0.034825624	-0.306999624	0.758843658	0.82848699	0.291219866	FALSE
XOO2562	942	938	0.006139137	0.020374332	0.306209225	0.759445349	0.828918161	0.291371426	FALSE
XOO1475	77	74	0.057333175	0.07156837	0.304768114	0.760542769	0.829890027	0.291713045	FALSE
XOO1149	1451	1449	0.001989925	0.016225119	0.302883052	0.761978987	0.831230955	0.292184392	FALSE
XOO4748	79	76	0.055853235	0.070088429	0.302394867	0.762351068	0.831410618	0.292247545	FALSE
XOO3761	90	95	-0.078002512	-0.063767317	-0.300544318	0.763761997	0.83272283	0.292708798	FALSE
XOO4273	30	28	0.099535674	0.113770868	0.300203533	0.764021911	0.832779728	0.292728798	FALSE
XOO2437	62	66	-0.090197809	-0.075962614	-0.297783675	0.765868275	0.834565347	0.293356458	FALSE
XOO2544	781	777	0.00740795	0.021643144	0.296107791	0.767147764	0.835732442	0.293766701	FALSE
XOO1579	7	6	0.222392421	0.236627616	0.29525092	0.767802207	0.83621816	0.293937435	FALSE
XOO3449	88	85	0.050040682	0.064275877	0.292982638	0.769535422	0.837878193	0.294476263	FALSE
XOO1028	32	30	0.093109404	0.107344599	0.292862008	0.76962763	0.837751064	0.294476263	FALSE
XOO0926	260	256	0.022367813	0.036603008	0.288170302	0.773216381	0.841429009	0.29576909	FALSE
XOO2960	96	93	0.04580369	0.060038884	0.286048799	0.774840746	0.842853493	0.29622962	FALSE
XOO4195	96	93	0.04580369	0.060038884	0.286048799	0.774840746	0.842853493	0.29622962	FALSE
XOO2083	5	6	-0.263034406	-0.248799211	-0.285392633	0.775343351	0.842942778	0.296261021	FALSE
XOO4711	5	6	-0.263034406	-0.248799211	-0.285392633	0.775343351	0.842942778	0.296261021	FALSE
XOO1330	328	324	0.017702002	0.031937196	0.282640794	0.777452206	0.844891812	0.296986293	FALSE
XOO2325	302	312	-0.04699748	-0.032762285	-0.281349876	0.778442059	0.84573827	0.29728383	FALSE
XOO1178	41	44	-0.101879614	-0.087644419	-0.279962037	0.779506631	0.846550747	0.297529123	FALSE
XOO1554	41	44	-0.101879614	-0.087644419	-0.279962037	0.779506631	0.846550747	0.297529123	FALSE
XOO0542	8	7	0.192645078	0.206880273	0.277382882	0.781486124	0.848240929	0.298123177	FALSE
XOO4797	8	7	0.192645078	0.206880273	0.277382882	0.781486124	0.848240929	0.298123177	FALSE
XOO1262	111	108	0.039528364	0.053763559	0.275736713	0.782750295	0.849268182	0.298466617	FALSE
XOO2293	977	999	-0.032126116	-0.017890921	-0.275658986	0.78281	0.849103163	0.298466617	FALSE
XOO4480	38	36	0.078002512	0.092237707	0.274944744	0.78335869	0.849468485	0.298595031	FALSE
XOO2679	139	145	-0.060968017	-0.046732823	-0.272922683	0.78491265	0.850923421	0.299106453	FALSE
XOO4075	39	37	0.075948853	0.090184048	0.272434291	0.785288109	0.851100305	0.299168629	FALSE
XOO4130	120	117	0.036525876	0.050761071	0.270827656	0.786523588	0.852208936	0.299558322	FALSE
XOO0320	40	38	0.074000581	0.088235776	0.270035668	0.787132813	0.852638597	0.299709351	FALSE
XOO4763	21	23	-0.131244533	-0.117009339	-0.268857266	0.788039524	0.853390181	0.299973539	FALSE
XOO3017	183	190	-0.05415577	-0.039920575	-0.267191505	0.789321717	0.85454787	0.300380476	FALSE
XOO0173	42	40	0.070389328	0.084624523	0.265545656	0.790589143	0.855688951	0.300781575	FALSE
XOO3152	9	8	0.169925001	0.184160196	0.262931443	0.792603421	0.857406129	0.301303875	FALSE
XOO4207	9	8	0.169925001	0.184160196	0.262931443	0.792603421	0.857406129	0.301303875	FALSE
XOO4425	9	8	0.169925001	0.184160196	0.262931443	0.792603421	0.857406129	0.301303875	FALSE
XOO1868	142	139	0.030806047	0.045041241	0.261672428	0.793573999	0.857993032	0.301564266	FALSE
XOO1857	22	24	-0.125530882	-0.111295687	-0.261487751	0.793716395	0.857915618	0.301564266	FALSE
XOO3847	6	7	-0.222392421	-0.208157227	-0.259727134	0.795074261	0.859151674	0.30199875	FALSE
XOO3082	110	115	-0.064130337	-0.049895143	-0.2593588	0.795358415	0.859227132	0.302025274	FALSE
XOO3966	284	293	-0.045009735	-0.03077454	-0.256194072	0.797800986	0.861633662	0.302871189	FALSE
XOO4495	151	157	-0.05621601	-0.041980815	-0.255324611	0.798472393	0.862126535	0.303044438	FALSE
XOO0901	113	118	-0.062464087	-0.048228892	-0.254019861	0.799480214	0.862982278	0.303345238	FALSE
XOO3659	48	51	-0.087462841	-0.073227647	-0.252460889	0.800684841	0.86404994	0.303691635	FALSE
XOO3799	114	119	-0.061927749	-0.047692555	-0.252280611	0.800824174	0.863967738	0.303691635	FALSE
XOO1740	180	177	0.024247546	0.038482741	0.252000629	0.801040578	0.863968705	0.303691975	FALSE
XOO2710	182	179	0.023978863	0.038214058	0.251639358	0.801319834	0.864037444	0.303716138	FALSE
XOO3127	10	9	0.152003093	0.166238288	0.250960505	0.801844644	0.864370847	0.303833331	FALSE
XOO0974	24	26	-0.115477217	-0.101242023	-0.248011385	0.804125598	0.866596646	0.304615718	FALSE
XOO0435	157	163	-0.054107405	-0.039872211	-0.247181046	0.804768113	0.867055997	0.304777184	FALSE
XOO4596	53	51	0.055495113	0.069730307	0.246433317	0.805346818	0.867446371	0.304914403	FALSE
XOO3344	54	52	0.054447784	0.068682979	0.245055691	0.806413311	0.868361795	0.305236182	FALSE
XOO1965	343	340	0.01267383	0.026909025	0.243739278	0.807432751	0.869226074	0.305539983	FALSE
XOO3693	204	211	-0.048673847	-0.034438652	-0.24313657	0.807899602	0.869495169	0.305634572	FALSE
XOO2164	253	261	-0.044912422	-0.030677227	-0.241037946	0.809525707	0.871011422	0.305974384	FALSE
XOO0327	11	10	0.137503524	0.151738718	0.240856483	0.809666351	0.870695387	0.305974384	FALSE
XOO4290	11	10	0.137503524	0.151738718	0.240856483	0.809666351	0.870695387	0.305974384	FALSE
XOO4827	11	10	0.137503524	0.151738718	0.240856483	0.809666351	0.870695387	0.305974384	FALSE
XOO1960	7	8	-0.192645078	-0.178409883	-0.239210086	0.810942683	0.871483505	0.306292436	FALSE
XOO4951	7	8	-0.192645078	-0.178409883	-0.239210086	0.810942683	0.871483505	0.306292436	FALSE
XOO0305	954	953	0.001513052	0.015748247	0.238377263	0.811588501	0.871826983	0.306454223	FALSE
XOO3569	1882	1886	-0.003063048	0.011172147	0.237742616	0.812080728	0.872122057	0.306557944	FALSE
XOO2095	1365	1391	-0.027221469	-0.012986274	-0.236318742	0.813185345	0.873074464	0.306892723	FALSE
XOO0408	53	56	-0.079434467	-0.065199273	-0.235871362	0.813532491	0.873213322	0.306941533	FALSE
XOO0473	648	646	0.004459648	0.018694843	0.233091786	0.815690133	0.875294899	0.307588177	FALSE
XOO2000	646	644	0.004473477	0.018708671	0.232903323	0.815836478	0.875217672	0.307588177	FALSE
XOO2453	65	63	0.04508789	0.059323084	0.232597089	0.816074288	0.875238582	0.307588177	FALSE
XOO1921	12	11	0.125530882	0.139766077	0.232198322	0.816383981	0.875219516	0.307588177	FALSE
XOO2497	12	11	0.125530882	0.139766077	0.232198322	0.816383981	0.875219516	0.307588177	FALSE
XOO4386	88	92	-0.064130337	-0.049895143	-0.231976817	0.81655602	0.875052949	0.307588177	FALSE
XOO1129	89	93	-0.06342538	-0.049190186	-0.229966964	0.81811744	0.876491934	0.308060216	FALSE
XOO3661	55	58	-0.076621282	-0.062386087	-0.229801061	0.81824636	0.876395848	0.308060216	FALSE
XOO1100	129	134	-0.054861935	-0.04062674	-0.228326791	0.819392198	0.877388708	0.308409215	FALSE
XOO0821	71	69	0.041222663	0.055457857	0.227408868	0.820105825	0.877918359	0.308595391	FALSE
XOO2814	1613	1642	-0.025707689	-0.011472494	-0.226894447	0.82050582	0.878112075	0.308658519	FALSE
XOO0692	72	70	0.040641984	0.054877179	0.226629753	0.820711655	0.878097951	0.308658519	FALSE
XOO4481	73	71	0.040077439	0.054312634	0.225872699	0.821300432	0.878493445	0.308797539	FALSE
XOO2260	28	30	-0.099535674	-0.085300479	-0.225079632	0.821917326	0.878801589	0.308864667	FALSE
XOO2442	28	30	-0.099535674	-0.085300479	-0.225079632	0.821917326	0.878801589	0.308864667	FALSE
XOO1524	547	545	0.005284603	0.019519798	0.223572442	0.823090009	0.879703505	0.309222884	FALSE
XOO1093	77	75	0.03796785	0.052203045	0.223049706	0.823496821	0.87990372	0.30927001	FALSE
XOO2201	8	9	-0.169925001	-0.155689807	-0.222283352	0.824093311	0.880071946	0.30927001	FALSE
XOO2498	8	9	-0.169925001	-0.155689807	-0.222283352	0.824093311	0.880071946	0.30927001	FALSE
XOO2982	8	9	-0.169925001	-0.155689807	-0.222283352	0.824093311	0.880071946	0.30927001	FALSE
XOO1581	29	31	-0.096215315	-0.081980121	-0.22002065	0.825855073	0.881483755	0.309848657	FALSE
XOO2771	1082	1103	-0.027732292	-0.013497097	-0.21868651	0.826894258	0.88235802	0.310079615	FALSE
XOO1156	1504	1531	-0.025669716	-0.011434521	-0.218364009	0.827145506	0.882391254	0.310079615	FALSE
XOO1477	14	13	0.106915204	0.121150399	0.218100488	0.827350817	0.882258126	0.310079615	FALSE
XOO1908	14	13	0.106915204	0.121150399	0.218100488	0.827350817	0.882258126	0.310079615	FALSE
XOO0798	480	478	0.006023788	0.020258982	0.217334037	0.827948033	0.882542851	0.310220938	FALSE
